Applicant_ID,Applicant_Name,Gender,University,Education_Level,CGPA,Experience_Years,Job_Applied,Company,Skills_Score,Interview_Score,Final_Decision,Selected
715,Layla Powell,Male,University College London,Bachelors,3.06,0,AI Ethics & Compliance Officer,NVIDIA,76,81,Selected,1
716,Owen Campbell,Female,University of Melbourne,Bachelors,3.81,0,AI Research Scientist,NVIDIA,60,76,Rejected,0
717,Austin Morgan,Female,University of Bristol,Masters,2.65,0,Computer Vision Engineer,NVIDIA,50,69,Selected,1
718,Nathan Sanchez,Female,University of Maryland,Bachelors,3.41,5,MLOps Engineer,NVIDIA,59,52,Selected,1
719,Aaron Edwards,Male,University of Leeds,Bachelors,2.77,3,AI Ethics & Compliance Officer,NVIDIA,73,59,Selected,1
720,Matthew Thomas,Male,Monash University,Masters,3.31,2,Deep Learning Specialist,NVIDIA,86,70,Rejected,0
721,Alexander Adams,Female,University of Washington,Bachelors,3.39,0,Data Architect (AI Infrastructure),NVIDIA,51,80,Selected,1
722,Alexander Adams,Male,Ludwig Maximilian University of Munich,Masters,3.63,1,AI Ethics & Compliance Officer,NVIDIA,91,68,Selected,1
723,Olivia Baker,Male,Georgia Institute of Technology,Bachelors,3.11,4,Machine Learning Engineer,NVIDIA,67,89,Rejected,0
724,Zachary Morris,Male,New York University,Masters,3.48,5,Reinforcement Learning Researcher,NVIDIA,85,94,Selected,1
725,Benjamin Scott,Female,Arizona State University,Masters,2.66,0,Deep Learning Specialist,NVIDIA,47,75,Selected,1
726,Scarlett Ross,Male,University of Vienna,Masters,3.47,4,Data Architect (AI Infrastructure),NVIDIA,53,85,Rejected,0
727,Michael Brown,Male,Arizona State University,Masters,3.54,2,NLP Engineer (Natural Language Processing),NVIDIA,57,64,Selected,1
728,Abigail Brooks,Male,Johns Hopkins University,Bachelors,2.59,2,Deep Learning Specialist,NVIDIA,91,63,Selected,1
729,Jennifer Clark,Female,Monash University,Masters,3,5,Machine Learning Engineer,NVIDIA,86,74,Rejected,0
730,Laura Martinez,Female,Eindhoven University of Technology,Bachelors,2.69,5,Deep Learning Specialist,NVIDIA,94,57,Rejected,0
731,Joshua Garcia,Female,University of Zurich,Masters,3.17,0,Reinforcement Learning Researcher,NVIDIA,62,53,Selected,1
732,Samantha Green,Male,University of Birmingham,Masters,2.73,3,AI Product Manager,NVIDIA,82,73,Rejected,0
733,Sarah Thompson,Female,Aalto University,Bachelors,2.61,1,NLP Engineer (Natural Language Processing),NVIDIA,76,66,Rejected,0
734,Lucy Hughes,Female,Aarhus University,Masters,2.63,3,AI Ethics & Compliance Officer,NVIDIA,78,60,Selected,1
735,Christian Collins,Male,University of St Andrews,Bachelors,2.63,5,AI Ethics & Compliance Officer,NVIDIA,85,59,Selected,1
736,Austin Morgan,Male,Princeton University,Bachelors,2.77,4,AI Product Manager,NVIDIA,52,76,Selected,1
737,Christian Collins,Male,Michigan State University,Masters,2.52,2,MLOps Engineer,NVIDIA,58,82,Selected,1
738,Grace Cooper,Male,University of St Andrews,Masters,2.88,5,NLP Engineer (Natural Language Processing),NVIDIA,76,76,Selected,1
739,Isabella Cox,Female,Arizona State University,Masters,2.47,5,AI Research Scientist,NVIDIA,54,51,Selected,1
740,Chloe Nelson,Female,Weizmann Institute of Science,Masters,3.58,2,AI Ethics & Compliance Officer,NVIDIA,47,64,Rejected,0
741,Patrick Hill,Female,Monash University,Masters,3.71,1,AI Research Scientist,NVIDIA,57,76,Selected,1
742,Michael Brown,Female,University of Amsterdam,Masters,3.2,4,Deep Learning Specialist,NVIDIA,91,47,Rejected,0
743,Anna White,Male,Polytechnic Institute of Paris,Masters,3,1,NLP Engineer (Natural Language Processing),NVIDIA,81,62,Rejected,0
744,Anna White,Male,University of Copenhagen,Masters,2.35,3,AI Ethics & Compliance Officer,NVIDIA,85,87,Rejected,0
745,Andrew Thompson,Female,Harvard University,Bachelors,3.01,3,Computer Vision Engineer,NVIDIA,48,77,Rejected,0
746,Brian Robinson,Female,University College London,Masters,3.14,2,AI Research Scientist,NVIDIA,54,94,Selected,1
747,Kyle Reed,Male,RWTH Aachen University,Bachelors,3.08,1,Machine Learning Engineer,NVIDIA,86,68,Rejected,0
748,Brandon King,Male,University of Minnesota,Bachelors,2.69,3,Data Architect (AI Infrastructure),NVIDIA,59,52,Selected,1
749,Zoey Coleman,Male,University of Edinburgh,Bachelors,3.79,4,AI Product Manager,NVIDIA,58,93,Selected,1
750,Patrick Hill,Female,Stanford University,Bachelors,3.1,5,NLP Engineer (Natural Language Processing),NVIDIA,47,67,Selected,1
751,Ian Cook,Male,University of British Columbia,Bachelors,2.5,5,Deep Learning Specialist,NVIDIA,92,92,Selected,1
752,Brian Robinson,Female,New York University,Masters,3.14,5,MLOps Engineer,NVIDIA,93,71,Selected,1
753,Jason Lewis,Female,University of California Los Angeles,Masters,2.71,2,Deep Learning Specialist,NVIDIA,78,68,Selected,1
754,Zachary Morris,Female,Michigan State University,Bachelors,3.05,4,AI Research Scientist,NVIDIA,65,91,Selected,1
755,Jennifer Clark,Female,KAIST,Masters,2.71,0,NLP Engineer (Natural Language Processing),NVIDIA,45,54,Rejected,0
756,Owen Campbell,Female,University of Amsterdam,Bachelors,3.06,1,Computer Vision Engineer,NVIDIA,89,95,Rejected,0
757,Jason Lewis,Male,KAIST,Masters,2.89,5,NLP Engineer (Natural Language Processing),NVIDIA,90,90,Rejected,0
758,Avery Barnes,Male,University of California Los Angeles,Bachelors,3.68,5,AI Product Manager,NVIDIA,87,82,Selected,1
759,Kevin Martinez,Male,Massachusetts Institute of Technology,Masters,3,2,NLP Engineer (Natural Language Processing),NVIDIA,77,90,Selected,1
760,Ian Cook,Female,Duke University,Bachelors,2.45,2,AI Product Manager,NVIDIA,84,56,Selected,1
761,Megan Lopez,Male,University of Cambridge,Masters,2.73,0,AI Ethics & Compliance Officer,NVIDIA,84,56,Selected,1
762,Kyle Reed,Female,Georgia Institute of Technology,Masters,2.59,4,Deep Learning Specialist,NVIDIA,64,79,Selected,1
763,Madison Wood,Male,University of Waterloo,Bachelors,2.57,3,Computer Vision Engineer,NVIDIA,61,89,Selected,1
764,Christian Collins,Female,University of Amsterdam,Bachelors,2.86,2,Machine Learning Engineer,NVIDIA,70,93,Selected,1
765,Olivia Baker,Female,Pontifical Catholic University of Chile,Bachelors,2.73,1,AI Ethics & Compliance Officer,NVIDIA,78,66,Rejected,0
766,Penelope Jenkins,Female,RWTH Aachen University,Masters,3.17,0,MLOps Engineer,NVIDIA,83,58,Selected,1
767,Michelle Lewis,Female,University of Sheffield,Masters,3.94,4,NLP Engineer (Natural Language Processing),NVIDIA,50,58,Selected,1
768,William Taylor,Male,University of Vienna,Bachelors,3.64,0,Computer Vision Engineer,NVIDIA,88,95,Rejected,0
769,Henry Phillips,Male,Carnegie Mellon University,Bachelors,3.77,3,Reinforcement Learning Researcher,NVIDIA,50,85,Selected,1
770,Kevin Martinez,Female,Vienna University of Technology,Masters,3.07,4,Deep Learning Specialist,NVIDIA,64,61,Rejected,0
771,Stephanie King,Female,Stockholm University,Masters,3.57,2,AI Product Manager,NVIDIA,83,86,Rejected,0
772,Natalie Hill,Male,University of Wisconsinâ€“Madison,Masters,3.97,2,Deep Learning Specialist,NVIDIA,47,50,Selected,1
773,Michelle Lewis,Male,Aarhus University,Bachelors,2.58,4,Computer Vision Engineer,NVIDIA,85,87,Rejected,0
774,Lucas Roberts,Female,University of Chicago,Bachelors,2.93,0,AI Ethics & Compliance Officer,NVIDIA,77,75,Selected,1
775,Brandon King,Male,University of Wisconsinâ€“Madison,Masters,3.41,2,AI Research Scientist,NVIDIA,54,46,Selected,1
776,Layla Powell,Female,Columbia University,Masters,2.57,1,Computer Vision Engineer,NVIDIA,71,86,Selected,1
777,Ryan Clark,Female,University of Waterloo,Bachelors,3.06,3,AI Ethics & Compliance Officer,NVIDIA,56,53,Selected,1
778,Jordan Bell,Male,University of Wisconsinâ€“Madison,Masters,2.86,4,AI Research Scientist,NVIDIA,74,92,Rejected,0
779,Paul Martin,Male,Michigan State University,Masters,2.85,2,AI Ethics & Compliance Officer,NVIDIA,71,46,Selected,1
780,Natalie Hill,Female,University of Pennsylvania,Bachelors,3.57,3,Data Architect (AI Infrastructure),NVIDIA,62,89,Selected,1
781,Elizabeth Young,Male,London School of Economics,Masters,2.88,5,Reinforcement Learning Researcher,NVIDIA,65,90,Rejected,0
782,Samantha Green,Female,Technion â€“ Israel Institute of Technology,Masters,3.76,1,AI Research Scientist,NVIDIA,93,80,Rejected,0
783,James Anderson,Male,University of Sydney,Masters,2.44,4,Reinforcement Learning Researcher,NVIDIA,57,87,Rejected,0
784,Sarah Thompson,Male,University of Birmingham,Bachelors,3.85,5,Data Architect (AI Infrastructure),NVIDIA,79,50,Selected,1
785,William Taylor,Male,University of Sheffield,Bachelors,3.67,5,NLP Engineer (Natural Language Processing),NVIDIA,89,45,Rejected,0
786,Eric Walker,Male,University of Melbourne,Masters,3.88,3,Deep Learning Specialist,NVIDIA,69,79,Rejected,0
787,Nathan Sanchez,Male,Stanford University,Masters,3.46,3,Computer Vision Engineer,NVIDIA,64,80,Selected,1
788,Austin Morgan,Female,Technical University of Munich,Bachelors,3.07,5,Data Architect (AI Infrastructure),NVIDIA,81,83,Rejected,0
789,Daniel Carter,Female,University of Maryland,Bachelors,2.55,5,Data Architect (AI Infrastructure),NVIDIA,66,75,Selected,1
790,Alexander Adams,Female,Yale University,Masters,3.1,5,AI Research Scientist,NVIDIA,50,81,Selected,1
791,Austin Morgan,Female,University of Alberta,Masters,3.72,5,NLP Engineer (Natural Language Processing),NVIDIA,80,73,Rejected,0
792,Grace Cooper,Female,University of the Witwatersrand,Bachelors,3,1,NLP Engineer (Natural Language Processing),NVIDIA,77,67,Rejected,0
793,David Johnson,Female,RWTH Aachen University,Masters,2.88,5,Reinforcement Learning Researcher,NVIDIA,70,62,Selected,1
794,Victoria Henderson,Male,Nagoya University,Masters,3.54,3,Data Architect (AI Infrastructure),NVIDIA,93,92,Rejected,0
795,Zoey Coleman,Male,University of Geneva,Masters,2.37,1,NLP Engineer (Natural Language Processing),NVIDIA,74,84,Selected,1
796,Lily Peterson,Female,Sorbonne University,Masters,3.55,3,AI Product Manager,NVIDIA,83,52,Selected,1
797,Lauren Wright,Female,Vienna University of Technology,Bachelors,3.91,1,Machine Learning Engineer,NVIDIA,66,66,Rejected,0
798,Sean Rogers,Male,New York University,Bachelors,3.08,2,NLP Engineer (Natural Language Processing),NVIDIA,91,65,Rejected,0
799,Anthony Jackson,Female,Tel Aviv University,Masters,2.74,0,AI Product Manager,NVIDIA,66,61,Rejected,0
800,Michael Brown,Female,Purdue University,Masters,3.91,0,Deep Learning Specialist,NVIDIA,81,61,Rejected,0
801,Austin Morgan,Female,KTH Royal Institute of Technology,Bachelors,2.92,4,AI Ethics & Compliance Officer,NVIDIA,82,48,Selected,1
802,Anthony Jackson,Female,University of California San Diego,Masters,3.48,1,Computer Vision Engineer,NVIDIA,67,51,Selected,1
803,Christian Collins,Female,University of Helsinki,Masters,3.68,4,Reinforcement Learning Researcher,NVIDIA,78,66,Rejected,0
804,Ella Ward,Male,Duke University,Bachelors,2.44,3,AI Ethics & Compliance Officer,NVIDIA,46,79,Selected,1
805,John Miller,Male,University of Sheffield,Bachelors,3,1,Deep Learning Specialist,NVIDIA,82,63,Selected,1
806,Robert Smith,Female,University of Alberta,Masters,3.76,0,Machine Learning Engineer,NVIDIA,90,56,Rejected,0
807,Patrick Hill,Male,University of the Witwatersrand,Bachelors,2.7,0,NLP Engineer (Natural Language Processing),NVIDIA,82,51,Rejected,0
808,Christian Collins,Male,Leiden University,Masters,3.05,3,Computer Vision Engineer,NVIDIA,52,65,Selected,1
809,Victoria Henderson,Male,University of Adelaide,Masters,3.65,4,Data Architect (AI Infrastructure),NVIDIA,56,79,Selected,1
810,Brian Robinson,Male,Georgia Institute of Technology,Masters,3.57,3,Data Architect (AI Infrastructure),NVIDIA,87,95,Selected,1
811,Aaron Edwards,Female,Kyoto University,Bachelors,2.53,4,Reinforcement Learning Researcher,NVIDIA,72,76,Selected,1
812,Emily Davis,Male,University of Virginia,Masters,2.93,5,MLOps Engineer,NVIDIA,83,85,Rejected,0
813,Patrick Hill,Male,Yale University,Masters,3.04,2,AI Research Scientist,NVIDIA,86,95,Rejected,0
814,Audrey Long,Female,University of California San Diego,Bachelors,2.5,3,AI Research Scientist,NVIDIA,56,92,Selected,1
815,Victoria Henderson,Male,Northwestern University,Bachelors,3.19,2,MLOps Engineer,NVIDIA,57,46,Rejected,0
816,Laura Martinez,Male,University of Auckland,Bachelors,2.91,1,AI Ethics & Compliance Officer,NVIDIA,84,57,Rejected,0
817,Andrew Thompson,Male,University of Geneva,Masters,2.4,4,MLOps Engineer,NVIDIA,87,64,Selected,1
818,Isaac Parker,Male,University of Vienna,Bachelors,2.91,1,Data Architect (AI Infrastructure),NVIDIA,46,85,Rejected,0
819,Megan Lopez,Female,Australian National University,Bachelors,2.75,0,AI Research Scientist,NVIDIA,79,74,Selected,1
820,Steven Harris,Male,University of Alberta,Masters,3.19,0,MLOps Engineer,NVIDIA,52,95,Rejected,0
821,Samuel Green,Male,University of Minnesota,Masters,3.71,4,Machine Learning Engineer,NVIDIA,78,60,Selected,1
822,Austin Morgan,Male,Ludwig Maximilian University of Munich,Bachelors,3.01,1,NLP Engineer (Natural Language Processing),NVIDIA,94,81,Rejected,0
823,Christopher Moore,Female,Leiden University,Masters,2.85,5,Computer Vision Engineer,NVIDIA,66,70,Rejected,0
824,Jonathan Lopez,Female,Yale University,Masters,2.64,1,Data Architect (AI Infrastructure),NVIDIA,64,78,Selected,1
825,Alexander Adams,Female,University of Copenhagen,Masters,2.83,0,AI Research Scientist,NVIDIA,66,92,Selected,1
826,Steven Harris,Male,University of Maryland,Bachelors,2.83,0,Computer Vision Engineer,NVIDIA,52,76,Selected,1
827,Anna White,Female,University of North Carolina at Chapel Hill,Bachelors,2.69,5,AI Ethics & Compliance Officer,NVIDIA,81,71,Selected,1
828,Kyle Reed,Female,University of Bristol,Bachelors,3.89,2,NLP Engineer (Natural Language Processing),NVIDIA,56,73,Selected,1
829,Lily Peterson,Female,University of Illinois Urbana-Champaign,Bachelors,3.12,5,Reinforcement Learning Researcher,NVIDIA,81,87,Selected,1
830,Brian Robinson,Male,Sorbonne University,Bachelors,2.42,3,Computer Vision Engineer,NVIDIA,59,92,Rejected,0
831,Laura Martinez,Male,Stanford University,Masters,2.74,1,MLOps Engineer,NVIDIA,69,58,Selected,1
832,Nicole Hall,Female,Aalto University,Bachelors,2.86,5,NLP Engineer (Natural Language Processing),NVIDIA,54,46,Rejected,0
833,Kevin Martinez,Female,University of Texas at Austin,Bachelors,3.08,0,AI Ethics & Compliance Officer,NVIDIA,58,75,Rejected,0
834,Olivia Baker,Male,University of Sheffield,Bachelors,3.22,1,AI Product Manager,NVIDIA,57,85,Rejected,0
835,Joshua Garcia,Male,University of Melbourne,Masters,3.81,2,NLP Engineer (Natural Language Processing),NVIDIA,52,55,Selected,1
836,Olivia Baker,Female,University of Helsinki,Bachelors,3.28,3,Reinforcement Learning Researcher,NVIDIA,88,71,Selected,1
837,Zoey Coleman,Male,University of Sheffield,Bachelors,2.53,3,Reinforcement Learning Researcher,NVIDIA,62,54,Rejected,0
838,Natalie Hill,Female,University of Leeds,Bachelors,2.71,1,AI Research Scientist,NVIDIA,54,70,Selected,1
839,Emily Bennett,Male,University of Florida,Bachelors,2.33,2,NLP Engineer (Natural Language Processing),NVIDIA,88,51,Selected,1
840,Daniel Carter,Female,New York University,Bachelors,3.2,5,Reinforcement Learning Researcher,NVIDIA,66,68,Rejected,0
841,Benjamin Scott,Male,University of Helsinki,Masters,3.87,3,NLP Engineer (Natural Language Processing),NVIDIA,47,64,Rejected,0
842,Jacob Turner,Female,University of the Witwatersrand,Masters,2.68,5,Deep Learning Specialist,NVIDIA,90,49,Rejected,0
843,James Anderson,Female,McGill University,Masters,2.75,2,Reinforcement Learning Researcher,NVIDIA,87,76,Rejected,0
844,Nathan Sanchez,Female,University of Toronto,Bachelors,3.1,0,Computer Vision Engineer,NVIDIA,79,64,Selected,1
845,Megan Lopez,Female,University of British Columbia,Bachelors,3.95,3,Machine Learning Engineer,NVIDIA,75,77,Selected,1
846,Elizabeth Young,Female,University of Leeds,Masters,2.45,3,AI Product Manager,NVIDIA,68,63,Selected,1
847,Lauren Wright,Female,Stanford University,Bachelors,2.53,4,Data Architect (AI Infrastructure),NVIDIA,58,68,Selected,1
848,Emily Davis,Female,University of Southern California,Bachelors,3.18,5,Computer Vision Engineer,NVIDIA,47,86,Selected,1
849,Penelope Jenkins,Female,University of Washington,Masters,3.26,3,Reinforcement Learning Researcher,NVIDIA,92,64,Selected,1
850,Scott Young,Female,POSTECH,Bachelors,2.77,1,Data Architect (AI Infrastructure),NVIDIA,59,59,Rejected,0
851,Anthony Jackson,Male,University of Washington,Bachelors,3.16,2,Data Architect (AI Infrastructure),NVIDIA,89,90,Selected,1
852,Eric Walker,Female,Leiden University,Bachelors,2.43,0,Computer Vision Engineer,NVIDIA,75,68,Selected,1
853,Anna White,Female,RWTH Aachen University,Bachelors,3.28,0,MLOps Engineer,NVIDIA,83,54,Selected,1
854,Avery Barnes,Female,Aalto University,Bachelors,3.87,2,AI Product Manager,NVIDIA,91,60,Rejected,0
855,Avery Barnes,Female,Columbia University,Bachelors,3.78,3,Machine Learning Engineer,NVIDIA,55,60,Selected,1
856,William Taylor,Female,Arizona State University,Masters,3.52,0,NLP Engineer (Natural Language Processing),NVIDIA,79,67,Selected,1
857,Joshua Garcia,Male,Nagoya University,Bachelors,3.06,4,NLP Engineer (Natural Language Processing),NVIDIA,61,94,Rejected,0
858,Brandon King,Male,University of Calgary,Bachelors,2.48,2,MLOps Engineer,NVIDIA,74,65,Rejected,0
859,Jacob Turner,Male,University of Oxford,Bachelors,3.34,5,AI Research Scientist,NVIDIA,51,49,Selected,1
860,Chloe Nelson,Female,Technical University of Munich,Bachelors,2.38,5,Machine Learning Engineer,NVIDIA,50,86,Selected,1
861,Isaac Parker,Female,University of Michigan,Bachelors,3.22,2,AI Research Scientist,NVIDIA,51,75,Selected,1
862,Zoey Coleman,Male,Johns Hopkins University,Masters,2.48,2,AI Research Scientist,NVIDIA,48,60,Selected,1
863,Benjamin Scott,Male,University of Leeds,Bachelors,3.7,0,AI Product Manager,NVIDIA,60,83,Rejected,0
864,Anthony Jackson,Male,University of Florida,Masters,3.61,4,Deep Learning Specialist,NVIDIA,89,45,Rejected,0
865,Madison Wood,Male,University of St Andrews,Bachelors,2.46,4,NLP Engineer (Natural Language Processing),NVIDIA,66,60,Rejected,0
866,Samuel Green,Male,University of Virginia,Bachelors,3.61,0,AI Research Scientist,NVIDIA,78,47,Selected,1
867,Christian Collins,Male,University of Geneva,Bachelors,3.54,0,AI Product Manager,NVIDIA,69,79,Selected,1
868,Madison Wood,Female,University of Calgary,Bachelors,2.93,0,AI Product Manager,NVIDIA,72,74,Rejected,0
869,Sean Rogers,Female,University of Adelaide,Masters,3.1,4,AI Product Manager,NVIDIA,90,54,Selected,1
870,Brian Robinson,Male,Princeton University,Bachelors,3.85,3,Data Architect (AI Infrastructure),NVIDIA,50,63,Selected,1
871,Hannah Adams,Male,RWTH Aachen University,Masters,2.86,0,AI Product Manager,NVIDIA,53,64,Rejected,0
872,Owen Campbell,Female,University of Bristol,Masters,2.34,1,MLOps Engineer,NVIDIA,88,64,Selected,1
